ts_code,detect_date,note,status,status_reason,buy_date,buy_time,buy_price,initial_stop_price,initial_r,exit_date,exit_time,exit_price,exit_reason,hold_days,pnl_amount,pnl_pct,pnl_r,max_favorable_excursion_r,max_adverse_excursion_r,peak_stop_price,entry_eligible,entry_reason,entry_buy_date,entry_buy_time,entry_buy_price,entry_detect_prev_high,entry_detect_day_open,entry_detect_day_close,entry_detect_day_low,entry_detect_day_high,entry_detect_day_volume,entry_day2_volume_1430,entry_pullback_ratio,entry_has_long_lower_shadow,entry_stabilized_after_1400,entry_gap_unfilled,entry_gap_size,entry_initial_stop_price,entry_initial_r,entry_exception
605138.SH,2025-09-01,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-02,2025-09-02 14:30:00,8.37,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-02,2025-09-02 14:30:00,8.37,8.7,8.9,9.08,8.8,9.45,34234771.0,18897823.0,3.9444444444444553,False,True,False,0.10000000000000142,,,
605298.SH,2025-09-01,gaps up,skipped,volume_rule;reversal_rule,2025-09-02,2025-09-02 14:30:00,33.71,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-02,2025-09-02 14:30:00,33.71,30.65,33.72,32.8,31.03,33.72,10162652.0,8603765.0,0.0,False,False,True,0.38000000000000256,,,
002248.SZ,2025-09-02,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-03,2025-09-03 14:30:00,11.09,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-03,2025-09-03 14:30:00,11.09,10.28,11.31,11.31,11.1,11.31,51007548.0,91122390.0,1.0476190476190463,False,False,True,0.8200000000000003,,,
002532.SZ,2025-09-02,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,10.29,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,10.29,10.18,10.5,10.52,10.39,10.7,101433755.0,42530752.0,11.500000000000266,False,True,False,0.21000000000000085,,,
002716.SZ,2025-09-02,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,6.0,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,6.0,6.06,6.41,6.33,6.28,6.67,439479040.0,250532062.0,0.846153846153847,False,True,False,0.22000000000000064,,,
002846.SZ,2025-09-02,gaps up,skipped,pullback_rule;volume_rule,2025-09-03,2025-09-03 14:30:00,19.01,,,,,,,,,,,,,,False,pullback_rule;volume_rule,2025-09-03,2025-09-03 14:30:00,19.01,18.32,18.88,20.15,18.61,20.15,26318180.0,61472666.0,0.8976377952755885,False,True,True,0.28999999999999915,,,
300690.SZ,2025-09-02,gaps up,skipped,pullback_rule,2025-09-03,2025-09-03 14:30:00,36.67,,,,,,,,,,,,,,False,pullback_rule,2025-09-03,2025-09-03 14:30:00,36.67,36.25,36.3,38.77,36.3,40.37,31919059.0,14798352.0,0.850202429149796,False,True,True,0.04999999999999716,,,
300971.SZ,2025-09-02,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,23.97,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,23.97,25.4,25.6,26.3,25.53,27.82,23712616.0,14902047.0,3.3285714285714345,False,True,False,0.13000000000000256,,,
301310.SZ,2025-09-02,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,38.51,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,38.51,39.77,41.98,40.77,40.11,43.45,4671661.0,2777002.0,0.6766467065868272,False,False,False,0.3399999999999963,,,
600021.SH,2025-09-02,gaps up,skipped,volume_rule,2025-09-03,2025-09-03 14:30:00,19.16,,,,,,,,,,,,,,False,volume_rule,2025-09-03,2025-09-03 14:30:00,19.16,16.84,18.49,18.52,17.88,18.52,45607250.0,261080923.0,0.0,False,True,True,1.0399999999999991,,,
600531.SH,2025-09-02,gaps up,skipped,pullback_rule,2025-09-03,2025-09-03 14:30:00,10.15,,,,,,,,,,,,,,False,pullback_rule,2025-09-03,2025-09-03 14:30:00,10.15,9.91,10.19,10.45,9.99,10.77,171790903.0,88443604.0,1.1538461538461506,False,True,True,0.08000000000000007,,,
600737.SH,2025-09-02,gaps up,skipped,gap_fill_rule,2025-09-03,2025-09-03 14:30:00,17.69,,,,,,,,,,,,,,False,gap_fill_rule,2025-09-03,2025-09-03 14:30:00,17.69,17.79,18.5,17.97,17.83,19.03,123923056.0,55750207.0,0.23333333333333076,False,True,False,0.03999999999999915,,,
601022.SH,2025-09-02,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,9.49,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,9.49,9.65,9.87,9.88,9.86,10.27,51846404.0,25251810.0,38.99999999999396,False,False,False,0.20999999999999908,,,
601212.SH,2025-09-02,gaps up,skipped,volume_rule;reversal_rule,2025-09-03,2025-09-03 14:30:00,4.27,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-03,2025-09-03 14:30:00,4.27,3.87,4.26,4.26,4.26,4.26,83724674.0,585842695.0,0.0,False,False,True,0.3899999999999997,,,
601958.SH,2025-09-02,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,16.36,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,16.36,16.5,16.94,17.47,16.6,17.95,113806231.0,90854119.0,2.094339622641518,False,True,False,0.10000000000000142,,,
603032.SH,2025-09-02,gaps up,skipped,volume_rule;reversal_rule,2025-09-03,2025-09-03 14:30:00,24.88,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-03,2025-09-03 14:30:00,24.88,22.62,24.88,24.88,24.25,24.88,9605496.0,59554117.0,0.0,False,False,True,1.629999999999999,,,
603200.SH,2025-09-02,gaps up,skipped,pullback_rule,2025-09-03,2025-09-03 14:30:00,85.84,,,,,,,,,,,,,,False,pullback_rule,2025-09-03,2025-09-03 14:30:00,85.84,83.31,85.17,87.05,84.53,89.4,21840226.0,14940906.0,0.6436170212765939,False,True,True,1.2199999999999989,,,
603500.SH,2025-09-02,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,10.86,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,10.86,11.33,12.01,11.64,11.4,12.12,45761662.0,28970190.0,1.0833333333333366,False,False,False,0.07000000000000028,,,
603881.SH,2025-09-02,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,36.99,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-03,2025-09-03 14:30:00,36.99,36.66,37.78,38.33,37.03,40.33,185447941.0,90401705.0,2.4363636363636423,False,True,False,0.37000000000000455,,,
605288.SH,2025-09-02,gaps up,skipped,reversal_rule,2025-09-03,2025-09-03 14:30:00,97.29,,,,,,,,,,,,,,False,reversal_rule,2025-09-03,2025-09-03 14:30:00,97.29,86.8,87.0,95.48,87.0,95.48,5208655.0,3646173.0,0.0,False,False,True,0.20000000000000284,,,
002975.SZ,2025-09-03,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-04,2025-09-04 14:30:00,61.44,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-04,2025-09-04 14:30:00,61.44,58.08,63.89,63.89,59.93,63.89,25312584.0,26731074.0,0.6186868686868693,False,False,True,1.8500000000000014,,,
300092.SZ,2025-09-03,gaps up,skipped,pullback_rule;reversal_rule,2025-09-04,2025-09-04 14:30:00,18.13,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-04,2025-09-04 14:30:00,18.13,16.34,16.65,19.61,16.64,19.61,94999272.0,63460113.0,0.5,False,False,True,0.3000000000000007,,,
601069.SH,2025-09-03,gaps up,skipped,volume_rule,2025-09-04,2025-09-04 14:30:00,26.43,,,,,,,,,,,,,,False,volume_rule,2025-09-04,2025-09-04 14:30:00,26.43,24.1,25.4,26.51,25.0,26.51,71495335.0,69683490.0,0.07207207207207354,True,True,True,0.8999999999999986,,,
605255.SH,2025-09-03,gaps up,error,Encountered all NA values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encountered all NA values
601678.SH,2025-09-05,gaps up,traded,completed,2025-09-08,2025-09-08 14:30:00,4.33,4.1481,0.18189999999999973,2025-09-10,2025-09-10 09:30:00,4.27,two_close_below_ma5,3.0,-0.0600000000000005,-0.01385681293302552,-0.3298515667949455,0.16492578339747274,-0.3848268279274348,4.1481,True,eligible,2025-09-08,2025-09-08 14:30:00,4.33,4.19,4.28,4.25,4.22,4.42,60020978.0,43564916.0,0.0,False,True,True,0.02999999999999936,4.1481,0.18189999999999973,
000655.SZ,2025-09-08,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,8.94,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,8.94,8.83,8.85,9.01,8.85,9.06,10859352.0,13064999.0,0.4375000000000014,False,False,True,0.019999999999999574,,,
000881.SZ,2025-09-08,gaps up,skipped,volume_rule,2025-09-09,2025-09-09 14:30:00,7.98,,,,,,,,,,,,,,False,volume_rule,2025-09-09,2025-09-09 14:30:00,7.98,7.79,7.83,8.02,7.81,8.03,17572506.0,14336137.0,0.21052631578946976,False,True,True,0.019999999999999574,,,
002171.SZ,2025-09-08,gaps up,skipped,pullback_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,9.61,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,9.61,9.47,9.56,9.76,9.51,9.9,62066897.0,46856509.0,0.7500000000000044,False,False,True,0.03999999999999915,,,
002460.SZ,2025-09-08,gaps up,skipped,volume_rule,2025-09-09,2025-09-09 14:30:00,49.7,,,,,,,,,,,,,,False,volume_rule,2025-09-09,2025-09-09 14:30:00,49.7,44.61,46.48,48.65,45.2,48.83,173918718.0,143527990.0,0.0,True,True,True,0.5900000000000034,,,
002901.SZ,2025-09-08,gaps up,skipped,pullback_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,55.29,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,55.29,54.54,55.5,58.24,55.25,59.0,7651293.0,4446583.0,1.0766423357664237,False,False,True,0.7100000000000009,,,
002978.SZ,2025-09-08,gaps up,skipped,pullback_rule,2025-09-09,2025-09-09 14:30:00,33.1,,,,,,,,,,,,,,False,pullback_rule,2025-09-09,2025-09-09 14:30:00,33.1,32.34,32.62,33.52,32.52,34.1,11067532.0,7412200.0,0.4666666666666656,False,True,True,0.17999999999999972,,,
300082.SZ,2025-09-08,gaps up,skipped,reversal_rule,2025-09-09,2025-09-09 14:30:00,8.15,,,,,,,,,,,,,,False,reversal_rule,2025-09-09,2025-09-09 14:30:00,8.15,7.81,7.89,8.16,7.84,8.18,31320516.0,22062753.0,0.03703703703703618,False,False,True,0.03000000000000025,,,
300611.SZ,2025-09-08,gaps up,skipped,pullback_rule,2025-09-09,2025-09-09 14:30:00,24.76,,,,,,,,,,,,,,False,pullback_rule,2025-09-09,2025-09-09 14:30:00,24.76,24.48,24.53,25.13,24.5,25.4,8317222.0,4780600.0,0.6166666666666646,False,True,True,0.019999999999999574,,,
301150.SZ,2025-09-08,gaps up,skipped,volume_rule,2025-09-09,2025-09-09 14:30:00,38.44,,,,,,,,,,,,,,False,volume_rule,2025-09-09,2025-09-09 14:30:00,38.44,32.9,33.55,36.06,33.06,37.3,29732121.0,27024861.0,0.0,False,True,True,0.1600000000000037,,,
301225.SZ,2025-09-08,gaps up,skipped,reversal_rule,2025-09-09,2025-09-09 14:30:00,98.14,,,,,,,,,,,,,,False,reversal_rule,2025-09-09,2025-09-09 14:30:00,98.14,85.44,86.0,94.2,85.95,98.23,8642770.0,5023801.0,0.0,False,False,True,0.5100000000000051,,,
601677.SH,2025-09-08,gaps up,skipped,volume_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,13.65,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,13.65,13.26,13.36,13.67,13.36,13.69,47304038.0,38682450.0,0.06451612903225659,False,False,True,0.09999999999999964,,,
000757.SZ,2025-09-09,gaps up,traded,completed,2025-09-10,2025-09-10 14:30:00,5.7,5.415,0.28500000000000014,2025-09-15,2025-09-15 09:58:00,5.985,trailing_stop,4.0,0.28500000000000014,0.050000000000000024,1.0,3.0526315789473673,-0.35087719298245784,5.985,True,eligible,2025-09-10,2025-09-10 14:30:00,5.7,5.43,5.48,5.59,5.45,5.72,47058443.0,31895895.0,0.0,False,True,True,0.020000000000000462,5.415,0.28500000000000014,
600988.SH,2025-09-09,gaps up,traded,completed,2025-09-10,2025-09-10 14:30:00,30.39,28.8705,1.5195000000000007,2025-09-15,2025-09-15 09:32:00,28.8705,trailing_stop,4.0,-1.5195000000000007,-0.050000000000000024,-1.0,0.006581112207961834,-1.0134912800263234,28.8705,True,eligible,2025-09-10,2025-09-10 14:30:00,30.39,28.57,28.76,30.8,28.62,30.8,157616902.0,100758862.0,0.2009803921568629,True,True,True,0.05000000000000071,28.8705,1.5195000000000007,
000988.SZ,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,77.28,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,77.28,66.95,68.3,72.27,67.5,72.27,96421500.0,118076289.0,0.0,False,False,True,0.5499999999999972,,,
002080.SZ,2025-09-11,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,34.58,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,34.58,34.88,35.5,36.33,35.19,37.24,64550409.0,40487946.0,2.1084337349397635,False,False,False,0.30999999999999517,,,
002313.SZ,2025-09-11,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,12.25,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,12.25,12.42,12.61,12.82,12.55,13.39,83008577.0,49692297.0,2.7142857142857046,False,False,False,0.13000000000000078,,,
002384.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,76.32,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,76.32,72.22,75.55,79.44,75.01,79.44,88735348.0,103072049.0,0.8020565552699239,False,False,True,2.7900000000000063,,,
002463.SZ,2025-09-11,gaps up,skipped,volume_rule,2025-09-12,2025-09-12 14:30:00,72.18,,,,,,,,,,,,,,False,volume_rule,2025-09-12,2025-09-12 14:30:00,72.18,64.45,65.9,69.83,65.9,69.83,83586972.0,80783450.0,0.0,True,False,True,1.4500000000000028,,,
002516.SZ,2025-09-11,gaps up,skipped,reversal_rule,2025-09-12,2025-09-12 14:30:00,6.68,,,,,,,,,,,,,,False,reversal_rule,2025-09-12,2025-09-12 14:30:00,6.68,6.45,6.72,6.64,6.5,6.85,163711966.0,92056058.0,0.0,False,False,True,0.04999999999999982,,,
003022.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,22.13,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,22.13,20.97,21.07,23.01,21.07,23.01,39727325.0,45748476.0,0.4536082474226814,False,False,True,0.10000000000000142,,,
300153.SZ,2025-09-11,gaps up,skipped,pullback_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,39.15,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,39.15,37.28,39.16,39.98,39.13,42.15,64407999.0,48828077.0,1.012195121951217,False,False,True,1.8500000000000014,,,
300308.SZ,2025-09-11,gaps up,skipped,pullback_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,421.36,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,421.36,395.48,402.19,439.97,402.19,443.99,65747592.0,42024084.0,0.49258867125463207,False,False,True,6.7099999999999795,,,
300395.SZ,2025-09-11,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,85.26,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,85.26,85.0,89.77,90.59,88.0,93.99,41496108.0,29943740.0,6.49999999999994,False,False,False,3.0,,,
301248.SZ,2025-09-11,gaps up,skipped,volume_rule,2025-09-12,2025-09-12 14:30:00,30.61,,,,,,,,,,,,,,False,volume_rule,2025-09-12,2025-09-12 14:30:00,30.61,27.62,30.51,29.8,29.27,32.1,35381804.0,29280003.0,0.0,True,False,True,1.6499999999999986,,,
301397.SZ,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,47.85,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,47.85,42.0,43.0,45.23,42.41,46.39,14942613.0,12633396.0,0.0,False,False,True,0.4099999999999966,,,
601116.SH,2025-09-11,gaps up,skipped,volume_rule,2025-09-12,2025-09-12 14:30:00,16.6,,,,,,,,,,,,,,False,volume_rule,2025-09-12,2025-09-12 14:30:00,16.6,14.76,15.01,16.24,15.01,16.24,55733798.0,93328205.0,0.0,False,True,True,0.25,,,
601138.SH,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,60.94,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,60.94,53.67,55.8,59.04,54.65,59.04,273765881.0,290352268.0,0.0,False,False,True,0.9799999999999969,,,
603151.SH,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,29.4,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,29.4,26.06,26.1,28.4,26.1,28.4,5294753.0,8875675.0,0.0,False,False,True,0.0400000000000027,,,
603256.SH,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,39.94,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,39.94,36.67,36.9,39.41,36.9,39.41,25008707.0,48192619.0,0.0,False,False,True,0.22999999999999687,,,
605069.SH,2025-09-11,gaps up,skipped,pullback_rule,2025-09-12,2025-09-12 14:30:00,11.09,,,,,,,,,,,,,,False,pullback_rule,2025-09-12,2025-09-12 14:30:00,11.09,10.82,11.17,11.46,11.12,11.83,28536600.0,18538480.0,1.2758620689655167,False,True,True,0.29999999999999893,,,
000032.SZ,2025-09-12,gaps up,skipped,reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,23.24,,,,,,,,,,,,,,False,reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,23.24,23.32,23.68,23.39,23.38,24.49,42426344.0,29436917.0,0.1351351351351371,False,False,False,0.05999999999999872,,,
000070.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.32,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.32,10.59,10.68,11.53,10.65,11.53,65299308.0,114397966.0,0.24705882352941078,False,False,True,0.0600000000000005,,,
000592.SZ,2025-09-12,gaps up,skipped,gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.4,,,,,,,,,,,,,,False,gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.4,3.35,3.37,3.38,3.36,3.43,96725359.0,74677000.0,0.0,False,True,False,0.009999999999999787,,,
000603.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,22.47,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,22.47,19.66,19.7,21.63,19.68,21.63,33164185.0,47693080.0,0.0,False,False,True,0.019999999999999574,,,
000612.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,8.71,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,8.71,8.76,8.88,9.04,8.88,9.28,74872102.0,46265242.0,2.06250000000001,False,False,False,0.120000000000001,,,
000737.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,13.96,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,13.96,12.39,12.73,13.63,12.73,13.63,109851221.0,262949583.0,0.0,False,False,True,0.33999999999999986,,,
000807.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,20.44,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,20.44,19.39,20.55,20.81,20.11,21.06,90047763.0,56669352.0,1.4230769230769242,False,False,True,0.7199999999999989,,,
000878.SZ,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,16.41,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,16.41,15.4,15.69,16.69,15.67,16.89,223792488.0,125320157.0,0.28000000000000064,False,False,True,0.2699999999999996,,,
000880.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,33.38,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,33.38,48.99,49.51,51.02,49.51,53.53,61122904.0,60622675.0,11.682119205297974,False,False,False,0.519999999999996,,,
000933.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,19.79,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,19.79,19.06,19.46,20.05,19.46,20.18,76734389.0,34145845.0,0.4406779661016977,False,False,True,0.40000000000000213,,,
001202.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,16.66,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,16.66,16.72,16.73,18.39,16.73,18.39,17494444.0,25791567.0,1.0421686746987953,False,False,False,0.010000000000001563,,,
001309.SZ,2025-09-12,gaps up,skipped,volume_rule,2025-09-15,2025-09-15 14:30:00,118.55,,,,,,,,,,,,,,False,volume_rule,2025-09-15,2025-09-15 14:30:00,118.55,101.0,104.7,109.78,104.7,109.78,16532530.0,33592810.0,0.0,False,True,True,3.700000000000003,,,
002062.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,9.88,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,9.88,9.45,9.51,9.73,9.51,9.97,58381209.0,49152000.0,0.0,False,False,True,0.0600000000000005,,,
002335.SZ,2025-09-12,gaps up,skipped,volume_rule,2025-09-15,2025-09-15 14:30:00,68.76,,,,,,,,,,,,,,False,volume_rule,2025-09-15,2025-09-15 14:30:00,68.76,62.76,67.01,69.04,66.4,69.04,14200874.0,74992209.0,0.1379310344827591,True,True,True,3.6400000000000077,,,
002379.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,17.71,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,17.71,17.5,17.51,18.21,17.51,18.84,29892411.0,17192300.0,0.714285714285715,False,False,True,0.010000000000001563,,,
002436.SZ,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,22.24,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,22.24,21.03,21.19,22.47,21.08,23.13,305055258.0,128152713.0,0.17968750000000067,False,False,True,0.04999999999999716,,,
002491.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,6.46,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,6.46,6.02,6.35,6.62,6.27,6.62,124676197.0,206596485.0,0.5925925925925921,False,False,True,0.25,,,
002515.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,7.83,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,7.83,7.66,7.68,7.96,7.67,8.08,44129729.0,39055964.0,0.46428571428571347,False,False,True,0.009999999999999787,,,
002527.SZ,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,20.22,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,20.22,19.72,20.1,20.14,19.88,20.86,87683246.0,47632139.0,0.0,False,False,True,0.16000000000000014,,,
002532.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.4,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.4,10.97,11.3,11.48,11.29,11.73,81756664.0,60966357.0,0.44444444444444553,False,False,True,0.3199999999999985,,,
002578.SZ,2025-09-12,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.54,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.54,3.52,3.55,3.57,3.53,3.61,35557888.0,19101900.0,1.499999999999989,False,True,False,0.009999999999999787,,,
002642.SZ,2025-09-12,gaps up,traded,completed,2025-09-15,2025-09-15 14:30:00,11.17,10.6115,0.5585000000000004,2025-09-16,2025-09-16 09:32:00,11.17,trailing_stop,2.0,0.0,0.0,0.0,1.0026857654431514,-0.12533572068039434,11.17,True,eligible,2025-09-15,2025-09-15 14:30:00,11.17,10.03,10.82,10.15,10.12,11.03,213342133.0,155666577.0,0.0,False,True,True,0.08999999999999986,10.6115,0.5585000000000004,
